id	name	namespace	NS_mean	WS_mean	countNS	countWS	countNS_n_peptide	countWS_n_peptide	countNS_n_samp_children	countWS_n_samp_children
GO:0001159	cis-regulatory region sequence-specific DNA binding	molecular_function	NA	3.4594316186372973	NA	3.4594316186372973	NA	1.0	NA	1.0
GO:0001172	transcription, RNA-templated	biological_process	NA	5.087462841250339	NA	5.087462841250339	NA	1.0	NA	NA
GO:0001217	DNA-binding transcription repressor activity	molecular_function	4.087462841250339	5.672425341971495	4.087462841250339	5.672425341971495	1.0	1.0	NA	NA
GO:0001505	regulation of neurotransmitter levels	biological_process	8.049848549450562	8.686500527183219	8.049848549450562	8.686500527183219	7.0	6.0	1.0	1.0
GO:0001510	RNA methylation	biological_process	6.475733430966398	7.693486957499325	6.475733430966398	7.693486957499325	4.0	4.0	2.0	2.0
GO:0001522	pseudouridine synthesis	biological_process	3.169925001442312	5.247927513443585	3.169925001442312	5.247927513443585	1.0	1.0	NA	NA
GO:0001533	cornified envelope	cellular_component	4.700439718141092	2.807354922057604	4.700439718141092	2.807354922057604	1.0	1.0	NA	NA
GO:0001676	long-chain fatty acid metabolic process	biological_process	5.584962500721156	3.9068905956085187	5.584962500721156	3.9068905956085187	1.0	1.0	NA	NA
GO:0001867	complement activation, lectin pathway	biological_process	4.247927513443585	2.321928094887362	4.247927513443585	2.321928094887362	1.0	1.0	NA	NA
GO:0001882	nucleoside binding	molecular_function	15.439441334892786	15.584962500721156	15.439441334892786	15.584962500721156	4.0	4.0	2.0	2.0
GO:0001883	purine nucleoside binding	molecular_function	14.415873780463938	14.567124242660142	14.415873780463938	14.567124242660142	2.0	2.0	1.0	1.0
GO:0001897	cytolysis by symbiont of host cells	biological_process	5.247927513443585	6.857980995127572	5.247927513443585	6.857980995127572	2.0	2.0	1.0	1.0
GO:0001906	cell killing	biological_process	7.6293566200796095	9.179909090014934	7.6293566200796095	9.179909090014934	10.0	10.0	1.0	1.0
GO:0001907	killing by symbiont of host cells	biological_process	5.832890014164741	7.442943495848728	5.832890014164741	7.442943495848728	3.0	3.0	1.0	1.0
GO:0002161	aminoacyl-tRNA editing activity	molecular_function	3.321928094887362	NA	3.321928094887362	NA	1.0	NA	1.0	NA
GO:0002252	immune effector process	biological_process	5.247927513443585	3.321928094887362	5.247927513443585	3.321928094887362	2.0	2.0	1.0	1.0
GO:0002253	activation of immune response	biological_process	5.832890014164741	3.9068905956085187	5.832890014164741	3.9068905956085187	3.0	3.0	1.0	1.0
GO:0002376	immune system process	biological_process	6.857980995127572	4.906890595608519	6.857980995127572	4.906890595608519	6.0	6.0	3.0	3.0
GO:0002682	regulation of immune system process	biological_process	7.05528243550119	5.129283016944966	7.05528243550119	5.129283016944966	7.0	7.0	2.0	2.0
GO:0002684	positive regulation of immune system process	biological_process	6.569855608330948	4.643856189774724	6.569855608330948	4.643856189774724	5.0	5.0	1.0	1.0
GO:0002790	peptide secretion	biological_process	3.4594316186372973	NA	3.4594316186372973	NA	1.0	NA	1.0	NA
GO:0003333	amino acid transmembrane transport	biological_process	4.523561956057013	NA	4.523561956057013	0.0	2.0	1.0	1.0	1.0
GO:0003674	molecular_function	molecular_function	19.283373267290504	19.317359614100113	19.283373267290504	19.317359614100113	805.0	804.0	10.0	10.0
GO:0003676	nucleic acid binding	molecular_function	14.461031733085493	14.329095558568856	14.461031733085493	14.329095558568856	24.0	25.0	5.0	4.0
GO:0003677	DNA binding	molecular_function	11.665780028329483	11.897845456005511	11.665780028329483	11.897845456005511	7.0	12.0	3.0	3.0
GO:0003690	double-stranded DNA binding	molecular_function	6.643856189774724	7.672425341971495	6.643856189774724	7.672425341971495	3.0	7.0	2.0	2.0
GO:0003700	DNA-binding transcription factor activity	molecular_function	8.543031820255237	9.079484783826816	8.543031820255237	9.079484783826816	2.0	2.0	1.0	1.0
GO:0003712	transcription coregulator activity	molecular_function	1.584962500721156	4.857980995127572	1.584962500721156	4.857980995127572	2.0	2.0	1.0	1.0
GO:0003713	transcription coactivator activity	molecular_function	NA	3.807354922057604	0.0	3.807354922057604	1.0	1.0	NA	NA
GO:0003723	RNA binding	molecular_function	14.214243219443869	14.011751395316717	14.214243219443869	14.011751395316717	14.0	11.0	6.0	4.0
GO:0003724	RNA helicase activity	molecular_function	3.9068905956085187	5.78135971352466	3.9068905956085187	5.78135971352466	1.0	1.0	NA	NA
GO:0003725	double-stranded RNA binding	molecular_function	4.0	NA	4.0	NA	2.0	NA	2.0	NA
GO:0003727	single-stranded RNA binding	molecular_function	4.584962500721156	NA	4.584962500721156	NA	3.0	NA	2.0	NA
GO:0003729	mRNA binding	molecular_function	8.071462362556623	7.539158811108031	8.071462362556623	7.539158811108031	1.0	1.0	NA	NA
GO:0003735	structural constituent of ribosome	molecular_function	12.58754314137182	12.341518823245243	12.58754314137182	12.341518823245243	1.0	1.0	NA	NA
GO:0003746	translation elongation factor activity	molecular_function	11.405673332281866	11.107217075591382	11.405673332281866	11.107217075591382	1.0	1.0	NA	NA
GO:0003747	translation release factor activity	molecular_function	6.285402218862249	7.426264754702098	6.285402218862249	7.426264754702098	2.0	2.0	1.0	1.0
GO:0003796	lysozyme activity	molecular_function	3.0	4.392317422778761	3.0	4.392317422778761	1.0	1.0	NA	NA
GO:0003824	catalytic activity	molecular_function	17.510416492391773	17.5251996170952	17.510416492391773	17.5251996170952	585.0	582.0	11.0	12.0
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	5.392317422778761	1.584962500721156	5.392317422778761	1.584962500721156	1.0	1.0	NA	NA
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	4.523561956057013	NA	4.523561956057013	NA	1.0	NA	NA	NA
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	2.807354922057604	5.643856189774724	2.807354922057604	5.643856189774724	1.0	1.0	NA	NA
GO:0003852	2-isopropylmalate synthase activity	molecular_function	NA	5.129283016944966	NA	5.129283016944966	NA	1.0	NA	NA
GO:0003856	3-dehydroquinate synthase activity	molecular_function	NA	4.0	NA	4.0	NA	1.0	NA	NA
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	molecular_function	5.78135971352466	NA	5.78135971352466	NA	1.0	NA	NA	NA
GO:0003859	3-hydroxybutyryl-CoA dehydratase activity	molecular_function	4.584962500721156	NA	4.584962500721156	NA	1.0	NA	NA	NA
GO:0003861	3-isopropylmalate dehydratase activity	molecular_function	NA	3.700439718141092	NA	3.700439718141092	NA	1.0	NA	NA
GO:0003862	3-isopropylmalate dehydrogenase activity	molecular_function	NA	3.584962500721156	NA	3.584962500721156	NA	1.0	NA	NA
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	molecular_function	NA	3.807354922057604	NA	3.807354922057604	NA	1.0	NA	NA
GO:0003872	6-phosphofructokinase activity	molecular_function	6.087462841250339	6.569855608330948	6.087462841250339	6.569855608330948	1.0	1.0	NA	NA
GO:0003883	CTP synthase activity	molecular_function	5.321928094887363	6.409390936137702	5.321928094887363	6.409390936137702	1.0	1.0	NA	NA
GO:0003896	DNA primase activity	molecular_function	4.0	5.20945336562895	4.0	5.20945336562895	1.0	1.0	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function	9.726218159332198	10.00842862207058	9.726218159332198	10.00842862207058	2.0	2.0	1.0	1.0
GO:0003909	DNA ligase activity	molecular_function	6.339850002884624	7.475733430966398	6.339850002884624	7.475733430966398	2.0	2.0	1.0	1.0
GO:0003911	DNA ligase (NAD+) activity	molecular_function	5.247927513443585	6.392317422778761	5.247927513443585	6.392317422778761	1.0	1.0	NA	NA
GO:0003916	DNA topoisomerase activity	molecular_function	8.49585502688717	8.851749041416058	8.49585502688717	8.851749041416058	3.0	3.0	1.0	1.0
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	molecular_function	6.794415866350106	7.199672344836364	6.794415866350106	7.199672344836364	1.0	1.0	NA	NA
GO:0003921	GMP synthase activity	molecular_function	5.357552004618084	NA	5.357552004618084	NA	1.0	NA	NA	NA
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular_function	6.6293566200796095	6.977279923499917	6.6293566200796095	6.977279923499917	1.0	1.0	NA	NA
GO:0003933	GTP cyclohydrolase activity	molecular_function	5.129283016944966	3.700439718141092	5.129283016944966	3.700439718141092	1.0	1.0	1.0	1.0
GO:0003935	GTP cyclohydrolase II activity	molecular_function	5.129283016944966	3.700439718141092	5.129283016944966	3.700439718141092	1.0	1.0	NA	NA
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	molecular_function	4.906890595608519	5.554588851677638	4.906890595608519	5.554588851677638	1.0	1.0	NA	NA
GO:0003951	NAD+ kinase activity	molecular_function	1.0	4.0	1.0	4.0	1.0	1.0	NA	NA
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	molecular_function	3.807354922057604	4.857980995127572	3.807354922057604	4.857980995127572	1.0	1.0	NA	NA
GO:0003954	NADH dehydrogenase activity	molecular_function	7.303780748177103	6.409390936137702	7.303780748177103	6.409390936137702	3.0	3.0	1.0	1.0
GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	molecular_function	4.392317422778761	5.554588851677638	4.392317422778761	5.554588851677638	1.0	1.0	NA	NA
GO:0003968	RNA-directed 5'-3' RNA polymerase activity	molecular_function	NA	5.087462841250339	NA	5.087462841250339	NA	1.0	NA	NA
GO:0003973	(S)-2-hydroxy-acid oxidase activity	molecular_function	7.285402218862249	NA	7.285402218862249	NA	4.0	NA	3.0	NA
GO:0003978	UDP-glucose 4-epimerase activity	molecular_function	5.754887502163468	6.491853096329675	5.754887502163468	6.491853096329675	1.0	1.0	NA	NA
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	molecular_function	4.459431618637297	5.954196310386875	4.459431618637297	5.954196310386875	1.0	1.0	NA	NA
GO:0003984	acetolactate synthase activity	molecular_function	3.700439718141092	4.954196310386875	3.700439718141092	4.954196310386875	1.0	1.0	NA	NA
GO:0003985	acetyl-CoA C-acetyltransferase activity	molecular_function	8.335390354693924	NA	8.335390354693924	NA	1.0	NA	NA	NA
GO:0003986	acetyl-CoA hydrolase activity	molecular_function	6.442943495848728	7.562242424221073	6.442943495848728	7.562242424221073	1.0	1.0	NA	NA
GO:0003988	acetyl-CoA C-acyltransferase activity	molecular_function	9.335390354693924	NA	9.335390354693924	NA	2.0	NA	1.0	NA
GO:0003989	acetyl-CoA carboxylase activity	molecular_function	8.654636028527968	7.658211482751795	8.654636028527968	7.658211482751795	1.0	1.0	NA	NA
GO:0003995	acyl-CoA dehydrogenase activity	molecular_function	8.531381460516313	2.807354922057604	8.531381460516313	2.807354922057604	1.0	1.0	NA	NA
GO:0003999	adenine phosphoribosyltransferase activity	molecular_function	5.614709844115208	4.392317422778761	5.614709844115208	4.392317422778761	1.0	1.0	NA	NA
GO:0004004	RNA helicase activity	molecular_function	3.9068905956085187	5.78135971352466	3.9068905956085187	5.78135971352466	1.0	1.0	NA	NA
GO:0004013	adenosylhomocysteinase activity	molecular_function	2.584962500721156	4.906890595608519	2.584962500721156	4.906890595608519	1.0	1.0	NA	NA
GO:0004014	adenosylmethionine decarboxylase activity	molecular_function	NA	3.169925001442312	NA	3.169925001442312	NA	1.0	NA	NA
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	4.087462841250339	1.584962500721156	4.087462841250339	1.584962500721156	1.0	1.0	NA	NA
GO:0004016	adenylate cyclase activity	molecular_function	NA	2.807354922057604	NA	2.807354922057604	NA	1.0	NA	NA
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	molecular_function	3.169925001442312	5.426264754702098	3.169925001442312	5.426264754702098	1.0	1.0	NA	NA
GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function	4.087462841250339	NA	4.087462841250339	NA	1.0	NA	1.0	NA
GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function	7.774787059601174	6.442943495848728	7.774787059601174	6.442943495848728	2.0	2.0	1.0	1.0
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	molecular_function	8.118941072723507	6.741466986401147	8.118941072723507	6.741466986401147	3.0	3.0	2.0	2.0
GO:0004039	allophanate hydrolase activity	molecular_function	NA	3.4594316186372973	NA	3.4594316186372973	NA	1.0	NA	NA
GO:0004040	amidase activity	molecular_function	5.754887502163468	7.05528243550119	5.754887502163468	7.05528243550119	1.0	1.0	NA	NA
GO:0004044	amidophosphoribosyltransferase activity	molecular_function	3.4594316186372973	NA	3.4594316186372973	0.0	1.0	1.0	NA	NA
GO:0004045	aminoacyl-tRNA hydrolase activity	molecular_function	1.0	3.4594316186372973	1.0	3.4594316186372973	1.0	1.0	NA	NA
GO:0004049	anthranilate synthase activity	molecular_function	3.4594316186372973	NA	3.4594316186372973	NA	1.0	NA	NA	NA
GO:0004053	arginase activity	molecular_function	5.426264754702098	NA	5.426264754702098	NA	1.0	NA	NA	NA
GO:0004055	argininosuccinate synthase activity	molecular_function	3.700439718141092	4.954196310386875	3.700439718141092	4.954196310386875	1.0	1.0	NA	NA
GO:0004060	arylamine N-acetyltransferase activity	molecular_function	5.614709844115208	7.491853096329675	5.614709844115208	7.491853096329675	1.0	1.0	NA	NA
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	4.087462841250339	5.247927513443585	4.087462841250339	5.247927513443585	1.0	1.0	NA	NA
GO:0004072	aspartate kinase activity	molecular_function	4.087462841250339	5.169925001442312	4.087462841250339	5.169925001442312	1.0	1.0	NA	NA
GO:0004073	aspartate-semialdehyde dehydrogenase activity	molecular_function	4.906890595608519	5.614709844115208	4.906890595608519	5.614709844115208	1.0	1.0	NA	NA
GO:0004075	biotin carboxylase activity	molecular_function	5.20945336562895	7.442943495848728	5.20945336562895	7.442943495848728	1.0	1.0	NA	NA
GO:0004076	biotin synthase activity	molecular_function	4.169925001442312	1.584962500721156	4.169925001442312	1.584962500721156	1.0	1.0	NA	NA
GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	molecular_function	4.0	1.0	4.0	1.0	1.0	1.0	NA	NA
GO:0004084	branched-chain-amino-acid transaminase activity	molecular_function	7.285402218862249	8.228818690495881	7.285402218862249	8.228818690495881	4.0	4.0	3.0	3.0
GO:0004085	butyryl-CoA dehydrogenase activity	molecular_function	8.519636252843213	3.0	8.519636252843213	3.0	1.0	1.0	NA	NA
GO:0004089	carbonate dehydratase activity	molecular_function	5.491853096329675	6.459431618637297	5.491853096329675	6.459431618637297	1.0	1.0	NA	NA
GO:0004103	choline kinase activity	molecular_function	NA	3.584962500721156	NA	3.584962500721156	NA	1.0	NA	NA
GO:0004107	chorismate synthase activity	molecular_function	NA	3.169925001442312	NA	3.169925001442312	NA	1.0	NA	NA
GO:0004121	cystathionine beta-lyase activity	molecular_function	7.483815777264256	2.807354922057604	7.483815777264256	2.807354922057604	1.0	1.0	NA	NA
GO:0004122	cystathionine beta-synthase activity	molecular_function	4.906890595608519	NA	4.906890595608519	NA	1.0	NA	NA	NA
GO:0004123	cystathionine gamma-lyase activity	molecular_function	4.321928094887363	2.321928094887362	4.321928094887363	2.321928094887362	1.0	1.0	NA	NA
GO:0004124	cysteine synthase activity	molecular_function	8.098032082960527	6.266786540694901	8.098032082960527	6.266786540694901	1.0	1.0	NA	NA
GO:0004127	cytidylate kinase activity	molecular_function	1.0	5.0	1.0	5.0	1.0	1.0	NA	NA
GO:0004129	cytochrome-c oxidase activity	molecular_function	5.044394119358453	2.0	5.044394119358453	2.0	1.0	1.0	NA	NA
GO:0004133	glycogen debranching enzyme activity	molecular_function	5.169925001442312	6.584962500721156	5.169925001442312	6.584962500721156	2.0	2.0	1.0	1.0
GO:0004134	4-alpha-glucanotransferase activity	molecular_function	4.169925001442312	5.584962500721156	4.169925001442312	5.584962500721156	1.0	1.0	NA	NA
GO:0004139	deoxyribose-phosphate aldolase activity	molecular_function	3.807354922057604	5.459431618637297	3.807354922057604	5.459431618637297	1.0	1.0	NA	NA
GO:0004146	dihydrofolate reductase activity	molecular_function	1.584962500721156	4.0	1.584962500721156	4.0	1.0	1.0	NA	NA
GO:0004148	dihydrolipoyl dehydrogenase activity	molecular_function	6.643856189774724	8.154818109052105	6.643856189774724	8.154818109052105	1.0	1.0	NA	NA
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	molecular_function	3.584962500721156	NA	3.584962500721156	NA	1.0	NA	NA	NA
GO:0004151	dihydroorotase activity	molecular_function	3.321928094887362	5.169925001442312	3.321928094887362	5.169925001442312	1.0	1.0	NA	NA
GO:0004152	dihydroorotate dehydrogenase activity	molecular_function	3.0	5.044394119358453	3.0	5.044394119358453	1.0	1.0	NA	NA
GO:0004155	6,7-dihydropteridine reductase activity	molecular_function	3.807354922057604	5.044394119358453	3.807354922057604	5.044394119358453	1.0	1.0	NA	NA
GO:0004160	dihydroxy-acid dehydratase activity	molecular_function	4.392317422778761	6.78135971352466	4.392317422778761	6.78135971352466	1.0	1.0	NA	NA
GO:0004175	endopeptidase activity	molecular_function	9.938109326219239	10.44190670454224	9.938109326219239	10.44190670454224	3.0	3.0	2.0	2.0
GO:0004176	ATP-dependent peptidase activity	molecular_function	6.0	4.754887502163468	6.0	4.754887502163468	1.0	1.0	NA	NA
GO:0004177	aminopeptidase activity	molecular_function	9.204571144249204	9.497851836951117	9.204571144249204	9.497851836951117	3.0	4.0	2.0	3.0
GO:0004197	cysteine-type endopeptidase activity	molecular_function	7.409390936137702	8.066089190457772	7.409390936137702	8.066089190457772	1.0	1.0	NA	NA
GO:0004222	metalloendopeptidase activity	molecular_function	7.169925001442312	8.103287808412022	7.169925001442312	8.103287808412022	1.0	1.0	NA	NA
GO:0004308	exo-alpha-sialidase activity	molecular_function	6.285402218862249	8.417852514885897	6.285402218862249	8.417852514885897	4.0	4.0	3.0	3.0
GO:0004309	exopolyphosphatase activity	molecular_function	6.727920454563199	5.0	6.727920454563199	5.0	1.0	1.0	NA	NA
GO:0004312	fatty acid synthase activity	molecular_function	7.614709844115208	7.285402218862249	7.614709844115208	7.285402218862249	2.0	2.0	2.0	2.0
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function	6.906890595608519	5.832890014164741	6.906890595608519	5.832890014164741	1.0	1.0	NA	NA
GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity	molecular_function	6.247927513443585	6.6293566200796095	6.247927513443585	6.6293566200796095	1.0	1.0	NA	NA
GO:0004322	ferroxidase activity	molecular_function	4.523561956057013	7.330916878114617	4.523561956057013	7.330916878114617	1.0	1.0	NA	NA
GO:0004325	ferrochelatase activity	molecular_function	4.807354922057604	6.044394119358453	4.807354922057604	6.044394119358453	2.0	2.0	1.0	1.0
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function	3.9068905956085187	6.700439718141092	3.9068905956085187	6.700439718141092	1.0	1.0	NA	NA
GO:0004329	formate-tetrahydrofolate ligase activity	molecular_function	7.312882955284356	5.832890014164741	7.312882955284356	5.832890014164741	1.0	1.0	NA	NA
GO:0004333	fumarate hydratase activity	molecular_function	7.118941072723508	7.693486957499325	7.118941072723508	7.693486957499325	1.0	1.0	NA	NA
GO:0004335	galactokinase activity	molecular_function	5.129283016944966	1.584962500721156	5.129283016944966	1.584962500721156	1.0	1.0	NA	NA
GO:0004340	glucokinase activity	molecular_function	4.523561956057013	5.832890014164741	4.523561956057013	5.832890014164741	1.0	1.0	NA	NA
GO:0004345	glucose-6-phosphate dehydrogenase activity	molecular_function	2.0	5.247927513443585	2.0	5.247927513443585	1.0	1.0	NA	NA
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	6.189824558880018	7.257387842692652	6.189824558880018	7.257387842692652	1.0	1.0	NA	NA
GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	molecular_function	5.357552004618084	6.954196310386875	5.357552004618084	6.954196310386875	2.0	1.0	1.0	1.0
GO:0004354	glutamate dehydrogenase (NADP+) activity	molecular_function	4.584962500721156	6.954196310386875	4.584962500721156	6.954196310386875	1.0	1.0	NA	NA
GO:0004356	glutamate-ammonia ligase activity	molecular_function	4.857980995127572	7.303780748177103	4.857980995127572	7.303780748177103	1.0	1.0	NA	NA
GO:0004359	glutaminase activity	molecular_function	4.392317422778761	NA	4.392317422778761	0.0	1.0	1.0	NA	NA
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	molecular_function	7.483815777264256	6.965784284662087	7.483815777264256	6.965784284662087	1.0	1.0	NA	NA
GO:0004362	glutathione-disulfide reductase activity	molecular_function	5.321928094887363	6.475733430966398	5.321928094887363	6.475733430966398	1.0	1.0	NA	NA
GO:0004364	glutathione transferase activity	molecular_function	NA	3.0	NA	3.0	NA	1.0	NA	NA
GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	molecular_function	7.247927513443585	8.988684686772165	7.247927513443585	8.988684686772165	1.0	1.0	NA	NA
GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+] activity	molecular_function	4.700439718141092	5.523561956057013	4.700439718141092	5.523561956057013	1.0	1.0	NA	NA
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	molecular_function	8.326429487122303	3.169925001442312	8.326429487122303	3.169925001442312	3.0	3.0	1.0	1.0
GO:0004369	glycerol-3-phosphate oxidase activity	molecular_function	6.20945336562895	1.0	6.20945336562895	1.0	1.0	1.0	NA	NA
