id	name	namespace	NS_mean	WS_mean	countNS	countWS	countNS_n_peptide	countWS_n_peptide	countNS_n_samp_children	countWS_n_samp_children
GO:0000428	DNA-directed RNA polymerase complex	cellular_component	2.7127972453853824	4.321928094887363	2.7127972453853824	4.321928094887363	4.0	1.0	1.0	1.0
GO:0000429	carbon catabolite regulation of transcription from RNA polymerase II promoter	biological_process	NA	3.0	NA	3.0	NA	5.0	NA	3.0
GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	biological_process	NA	1.0	NA	1.0	NA	2.0	NA	1.0
GO:0000433	carbon catabolite repression of transcription from RNA polymerase II promoter by glucose	biological_process	NA	NA	NA	0.0	NA	1.0	NA	NA
GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	biological_process	NA	1.0	NA	1.0	NA	1.0	NA	NA
GO:0000437	carbon catabolite repression of transcription from RNA polymerase II promoter	biological_process	NA	NA	NA	0.0	NA	1.0	NA	NA
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	0.9054423233277781	NA	0.9054423233277781	NA	1.0	NA	NA	NA
GO:0000451	rRNA 2'-O-methylation	biological_process	0.9054423233277781	2.0	0.9054423233277781	2.0	2.0	2.0	1.0	1.0
GO:0000453	enzyme-directed rRNA 2'-O-methylation	biological_process	-0.09455767667222192	1.0	-0.09455767667222192	1.0	1.0	1.0	NA	NA
GO:0000455	enzyme-directed rRNA pseudouridine synthesis	biological_process	-0.09455767667222192	1.584962500721156	-0.09455767667222192	1.584962500721156	1.0	1.0	NA	NA
GO:0000460	maturation of 5.8S rRNA	biological_process	1.9054423233277782	NA	1.9054423233277782	NA	2.0	NA	1.0	NA
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	0.9054423233277781	NA	0.9054423233277781	NA	1.0	NA	NA	NA
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	0.9054423233277781	NA	0.9054423233277781	NA	1.0	NA	NA	NA
GO:0000469	cleavage involved in rRNA processing	biological_process	3.712797245385383	NA	3.712797245385383	NA	7.0	NA	1.0	NA
GO:0000470	maturation of LSU-rRNA	biological_process	1.9054423233277782	NA	1.9054423233277782	NA	2.0	NA	1.0	NA
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000478	endonucleolytic cleavage involved in rRNA processing	biological_process	3.0753673247700903	NA	3.0753673247700903	NA	6.0	NA	1.0	NA
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	2.712797245385382	NA	2.712797245385382	NA	5.0	NA	4.0	NA
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000496	nucleic acid binding	molecular_function	1.490404824048937	NA	1.490404824048937	NA	1.0	NA	6.0	NA
GO:0000498	RNA binding	molecular_function	1.490404824048937	NA	1.490404824048937	NA	1.0	NA	10.0	NA
GO:0000502	proteasome complex	cellular_component	NA	2.0	NA	2.0	NA	1.0	NA	NA
GO:0000578	embryonic axis specification	biological_process	NA	1.0	NA	1.0	NA	2.0	NA	1.0
GO:0000702	oxidized base lesion DNA N-glycosylase activity	molecular_function	1.4904048240489343	2.584962500721156	1.4904048240489343	2.584962500721156	3.0	6.0	2.0	2.0
GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	molecular_function	-0.09455767667222192	1.584962500721156	-0.09455767667222192	1.584962500721156	1.0	3.0	NA	2.0
GO:0000721	(R,R)-butanediol dehydrogenase activity	molecular_function	3.2273704182151404	3.169925001442312	3.2273704182151404	3.169925001442312	1.0	1.0	NA	NA
GO:0000724	double-strand break repair via homologous recombination	biological_process	1.490404824048937	3.321928094887362	1.490404824048937	3.321928094887362	1.0	1.0	NA	NA
GO:0000725	recombinational repair	biological_process	3.605882041468871	4.857980995127572	3.605882041468871	4.857980995127572	2.0	2.0	1.0	1.0
GO:0000726	non-recombinational repair	biological_process	NA	2.0	NA	2.0	NA	2.0	NA	1.0
GO:0000731	DNA synthesis involved in DNA repair	biological_process	2.90544232332778	NA	2.90544232332778	0.0	4.0	1.0	1.0	NA
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	0.9054423233277781	2.0	0.9054423233277781	2.0	2.0	2.0	1.0	1.0
GO:0000741	karyogamy	biological_process	1.9054423233277782	2.584962500721156	1.9054423233277782	2.584962500721156	2.0	2.0	1.0	1.0
GO:0000746	conjugation	biological_process	6.134261013823659	3.4594316186372973	6.134261013823659	3.4594316186372973	2.0	2.0	1.0	1.0
GO:0000747	conjugation with cellular fusion	biological_process	1.9054423233277782	NA	1.9054423233277782	0.0	1.0	1.0	NA	NA
GO:0000749	response to pheromone triggering conjugation with cellular fusion	biological_process	-0.09455767667222192	NA	-0.09455767667222192	0.0	1.0	1.0	NA	NA
GO:0000753	cell morphogenesis involved in conjugation with cellular fusion	biological_process	-0.09455767667222192	NA	-0.09455767667222192	0.0	1.0	1.0	NA	NA
GO:0000755	cytogamy	biological_process	1.490404824048937	NA	1.490404824048937	NA	1.0	NA	NA	NA
GO:0000767	cell morphogenesis involved in conjugation	biological_process	0.9054423233277781	1.0	0.9054423233277781	1.0	2.0	2.0	1.0	1.0
GO:0000775	chromosome, centromeric region	cellular_component	1.9054423233277782	NA	1.9054423233277782	0.0	2.0	1.0	1.0	NA
GO:0000776	kinetochore	cellular_component	1.9054423233277782	NA	1.9054423233277782	0.0	2.0	1.0	1.0	NA
GO:0000777	condensed chromosome kinetochore	cellular_component	0.9054423233277781	NA	0.9054423233277781	NA	1.0	NA	NA	NA
GO:0000779	condensed chromosome, centromeric region	cellular_component	0.9054423233277781	NA	0.9054423233277781	NA	1.0	NA	NA	NA
GO:0000785	chromatin	cellular_component	4.859638633714656	3.700439718141092	4.859638633714656	3.700439718141092	7.0	5.0	4.0	2.0
GO:0000786	nucleosome	cellular_component	0.9054423233277781	NA	0.9054423233277781	NA	1.0	NA	NA	NA
GO:0000790	nuclear chromatin	cellular_component	3.490404824048935	2.807354922057604	3.490404824048935	2.807354922057604	3.0	3.0	2.0	1.0
GO:0000791	euchromatin	cellular_component	2.905442323327778	NA	2.905442323327778	NA	2.0	NA	1.0	NA
GO:0000792	heterochromatin	cellular_component	0.9054423233277781	1.584962500721156	0.9054423233277781	1.584962500721156	2.0	3.0	1.0	1.0
GO:0000793	condensed chromosome	cellular_component	3.6058820414688677	NA	3.6058820414688677	0.0	2.0	1.0	1.0	NA
GO:0000794	condensed nuclear chromosome	cellular_component	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000795	synaptonemal complex	cellular_component	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000796	condensin complex	cellular_component	3.2273704182151404	NA	3.2273704182151404	NA	1.0	NA	NA	NA
GO:0000798	nuclear cohesin complex	cellular_component	1.4904048240489343	NA	1.4904048240489343	NA	3.0	NA	2.0	NA
GO:0000800	lateral element	cellular_component	-0.09455767667222192	NA	-0.09455767667222192	NA	1.0	NA	NA	NA
GO:0000803	sex chromosome	cellular_component	2.490404824048937	NA	2.490404824048937	NA	2.0	NA	1.0	NA
GO:0000805	X chromosome	cellular_component	1.490404824048937	NA	1.490404824048937	NA	1.0	NA	NA	NA
GO:0000819	sister chromatid segregation	biological_process	4.075367324770091	NA	4.075367324770091	NA	2.0	NA	1.0	NA
GO:0000820	regulation of glutamine family amino acid metabolic process	biological_process	NA	NA	NA	0.0	NA	1.0	NA	NA
GO:0000900	translation repressor activity, mRNA regulatory element binding	molecular_function	6.763423318455355	6.614709844115208	6.763423318455355	6.614709844115208	1.0	1.0	NA	NA
GO:0000902	cell morphogenesis	biological_process	7.60588204146887	3.4594316186372973	7.60588204146887	3.4594316186372973	8.0	7.0	2.0	3.0
GO:0000904	cell morphogenesis involved in differentiation	biological_process	7.236359201442395	1.0	7.236359201442395	1.0	5.0	2.0	4.0	1.0
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	5.153369836771362	2.807354922057604	5.153369836771362	2.807354922057604	1.0	1.0	NA	NA
GO:0000909	sporocarp development involved in sexual reproduction	biological_process	0.9054423233277781	2.807354922057604	0.9054423233277781	2.807354922057604	1.0	2.0	NA	1.0
GO:0000910	cytokinesis	biological_process	8.612801455408661	9.233619676759702	8.612801455408661	9.233619676759702	4.0	2.0	2.0	1.0
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	biological_process	2.490404824048937	2.0	2.490404824048937	2.0	2.0	2.0	1.0	1.0
GO:0000915	actomyosin contractile ring assembly	biological_process	1.490404824048937	1.0	1.490404824048937	1.0	1.0	1.0	NA	NA
GO:0000916	actomyosin contractile ring contraction	biological_process	-0.09455767667222192	NA	-0.09455767667222192	0.0	1.0	1.0	NA	NA
GO:0000917	division septum assembly	biological_process	6.982257920378612	8.124121311829187	6.982257920378612	8.124121311829187	1.0	1.0	NA	NA
GO:0000918	division septum site selection	biological_process	5.190844542190027	NA	5.190844542190027	NA	1.0	NA	NA	NA
GO:0000920	septum digestion after cytokinesis	biological_process	2.905442323327778	2.807354922057604	2.905442323327778	2.807354922057604	1.0	1.0	NA	NA
GO:0000922	spindle pole	cellular_component	3.2273704182151404	2.807354922057604	3.2273704182151404	2.807354922057604	1.0	1.0	NA	NA
GO:0000930	gamma-tubulin complex	cellular_component	1.9054423233277782	NA	1.9054423233277782	NA	4.0	NA	2.0	NA
GO:0000931	gamma-tubulin large complex	cellular_component	0.9054423233277781	NA	0.9054423233277781	NA	2.0	NA	1.0	NA
GO:0000932	P-body	cellular_component	1.9054423233277782	NA	1.9054423233277782	NA	1.0	NA	NA	NA
GO:0000938	GARP complex	cellular_component	NA	1.0	NA	1.0	NA	1.0	NA	NA
GO:0000944	rRNA binding	molecular_function	1.490404824048937	NA	1.490404824048937	NA	1.0	NA	3.0	NA
GO:0000947	amino acid catabolic process to alcohol via Ehrlich pathway	biological_process	NA	3.4594316186372973	NA	3.4594316186372973	NA	1.0	NA	NA
GO:0000955	amino acid catabolic process via Ehrlich pathway	biological_process	NA	4.459431618637297	NA	4.459431618637297	NA	2.0	NA	1.0
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	5.905442323327778	3.9068905956085187	5.905442323327778	3.9068905956085187	9.0	5.0	5.0	4.0
GO:0000959	mitochondrial RNA metabolic process	biological_process	2.4904048240489343	2.0	2.4904048240489343	2.0	3.0	2.0	1.0	1.0
GO:0000966	RNA 5'-end processing	biological_process	5.52015216744299	NA	5.52015216744299	NA	4.0	NA	1.0	NA
GO:0000967	rRNA 5'-end processing	biological_process	3.992905164578121	NA	3.992905164578121	NA	2.0	NA	1.0	NA
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	biological_process	NA	3.321928094887362	NA	3.321928094887362	NA	2.0	NA	1.0
GO:0000973	posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery	biological_process	NA	2.321928094887362	NA	2.321928094887362	NA	1.0	NA	NA
GO:0000975	transcription regulatory region DNA binding	molecular_function	4.490404824048931	1.584962500721156	4.490404824048931	1.584962500721156	1.0	1.0	3.0	4.0
GO:0000976	transcription regulatory region sequence-specific DNA binding	molecular_function	6.68680203685244	2.807354922057604	6.68680203685244	2.807354922057604	5.0	6.0	2.0	3.0
